#Optimization obtained via Optimization of the distance to the set of unitaries
#
#Identifier DeltaT PurityOpt PurityStand MutInfOpt MutInfStand Purity1 Purity2 Purity3
#
323 0.001470 0.992982 0.992980 1.360900 1.360437 0.999999 1.000000 1.000000
324 0.001470 0.992983 0.992980 1.360902 1.360437 0.999999 1.000000 1.000000
325 0.001470 0.992983 0.992982 1.360896 1.360444 0.999999 1.000000 1.000000
326 0.001470 0.992983 0.992982 1.360895 1.360443 0.999999 1.000000 1.000000
327 0.001470 0.992983 0.992979 1.360899 1.360434 0.999999 1.000000 1.000000
328 0.001470 0.992983 0.992981 1.360899 1.360441 0.999999 1.000000 1.000000
329 0.001470 0.992982 0.992982 1.360894 1.360443 0.999999 1.000000 1.000000
330 0.001470 0.992983 0.992978 1.360903 1.360432 0.999999 1.000000 1.000000
331 0.001527 0.992708 0.992708 1.360041 1.359572 0.999998 1.000000 1.000000
332 0.001527 0.992707 0.992705 1.360038 1.359562 0.999998 1.000000 1.000000
333 0.001527 0.992708 0.992704 1.360043 1.359559 0.999998 1.000000 1.000000
334 0.001527 0.992709 0.992708 1.360048 1.359571 0.999998 1.000000 1.000000
335 0.001527 0.992710 0.992709 1.360051 1.359573 0.999998 1.000000 1.000000
336 0.001527 0.992708 0.992707 1.360043 1.359566 0.999998 1.000000 1.000000
337 0.001527 0.992709 0.992706 1.360048 1.359565 0.999998 1.000000 1.000000
338 0.001527 0.992710 0.992707 1.360050 1.359569 0.999998 1.000000 1.000000
339 0.001527 0.992710 0.992709 1.360051 1.359573 0.999998 1.000000 1.000000
340 0.001527 0.992709 0.992707 1.360048 1.359569 0.999998 1.000000 1.000000
341 0.001527 0.992708 0.992707 1.360042 1.359569 0.999998 1.000000 1.000000
342 0.001527 0.992708 0.992708 1.360037 1.359570 0.999998 1.000000 1.000000
343 0.001527 0.992709 0.992707 1.360047 1.359568 0.999998 1.000000 1.000000
344 0.001527 0.992710 0.992708 1.360050 1.359572 0.999998 1.000000 1.000000
345 0.001527 0.992708 0.992707 1.360042 1.359569 0.999998 1.000000 1.000000
346 0.001527 0.992709 0.992708 1.360048 1.359572 0.999998 1.000000 1.000000
347 0.001527 0.992708 0.992706 1.360043 1.359566 0.999998 1.000000 1.000000
348 0.001527 0.992709 0.992707 1.360048 1.359568 0.999998 1.000000 1.000000
349 0.001527 0.992709 0.992706 1.360045 1.359566 0.999998 1.000000 1.000000
350 0.001527 0.992709 0.992708 1.360046 1.359571 0.999998 1.000000 1.000000
351 0.001527 0.992708 0.992706 1.360043 1.359566 0.999998 1.000000 1.000000
352 0.001527 0.992709 0.992708 1.360042 1.359570 0.999998 1.000000 1.000000
353 0.001527 0.992710 0.992707 1.360049 1.359569 0.999998 1.000000 1.000000
354 0.001527 0.992705 0.992705 1.360029 1.359563 0.999998 1.000000 1.000000
355 0.001527 0.992708 0.992707 1.360042 1.359568 0.999998 1.000000 1.000000
356 0.001527 0.992709 0.992708 1.360045 1.359572 0.999998 1.000000 1.000000
357 0.001527 0.992709 0.992708 1.360044 1.359571 0.999998 1.000000 1.000000
358 0.001527 0.992708 0.992707 1.360043 1.359569 0.999998 1.000000 1.000000
359 0.001527 0.992708 0.992707 1.360041 1.359569 0.999998 1.000000 1.000000
360 0.001527 0.992709 0.992708 1.360048 1.359571 0.999998 1.000000 1.000000
361 0.001587 0.992427 0.992424 1.359173 1.358671 1.000000 1.000000 1.000000
362 0.001587 0.992425 0.992424 1.359159 1.358671 1.000000 1.000000 1.000000
363 0.001587 0.992426 0.992422 1.359168 1.358667 1.000000 1.000000 1.000000
364 0.001587 0.992425 0.992422 1.359166 1.358665 1.000000 1.000000 1.000000
365 0.001587 0.992425 0.992424 1.359161 1.358671 1.000000 1.000000 1.000000
366 0.001587 0.992426 0.992422 1.359171 1.358667 1.000000 1.000000 1.000000
367 0.001587 0.992427 0.992420 1.359175 1.358660 1.000000 1.000000 1.000000
368 0.001587 0.992426 0.992422 1.359170 1.358667 1.000000 1.000000 1.000000
369 0.001587 0.992426 0.992423 1.359167 1.358668 1.000000 1.000000 1.000000
370 0.001587 0.992426 0.992422 1.359170 1.358665 1.000000 1.000000 1.000000
371 0.001587 0.992426 0.992422 1.359167 1.358666 1.000000 1.000000 1.000000
372 0.001587 0.992427 0.992424 1.359175 1.358671 1.000000 1.000000 1.000000
373 0.001587 0.992427 0.992423 1.359172 1.358670 1.000000 1.000000 1.000000
374 0.001587 0.992426 0.992422 1.359168 1.358665 1.000000 1.000000 1.000000
375 0.001587 0.992425 0.992422 1.359167 1.358666 1.000000 1.000000 1.000000
376 0.001587 0.992426 0.992419 1.359166 1.358656 1.000000 1.000000 1.000000
377 0.001587 0.992426 0.992423 1.359170 1.358668 1.000000 1.000000 1.000000
378 0.001587 0.992423 0.992422 1.359150 1.358665 1.000000 1.000000 1.000000
379 0.001587 0.992424 0.992422 1.359156 1.358666 1.000000 1.000000 1.000000
380 0.001587 0.992427 0.992422 1.359175 1.358667 1.000000 1.000000 1.000000
381 0.001587 0.992425 0.992423 1.359161 1.358669 1.000000 1.000000 1.000000
382 0.001587 0.992425 0.992422 1.359164 1.358665 1.000000 1.000000 1.000000
383 0.001587 0.992427 0.992422 1.359169 1.358667 1.000000 1.000000 1.000000
384 0.001587 0.992427 0.992422 1.359172 1.358667 1.000000 1.000000 1.000000
385 0.001587 0.992425 0.992422 1.359162 1.358666 1.000000 1.000000 1.000000
386 0.001587 0.992427 0.992424 1.359172 1.358671 1.000000 1.000000 1.000000
387 0.001587 0.992425 0.992423 1.359162 1.358669 1.000000 1.000000 1.000000
388 0.001587 0.992423 0.992421 1.359152 1.358664 1.000000 1.000000 1.000000
389 0.001587 0.992426 0.992423 1.359165 1.358668 1.000000 1.000000 1.000000
390 0.001587 0.992425 0.992422 1.359165 1.358667 1.000000 1.000000 1.000000
391 0.001650 0.992131 0.992126 1.358261 1.357735 1.000000 1.000000 1.000000
392 0.001650 0.992130 0.992126 1.358256 1.357735 1.000000 1.000000 1.000000
393 0.001650 0.992132 0.992125 1.358265 1.357733 1.000000 1.000000 1.000000
394 0.001650 0.992132 0.992127 1.358264 1.357739 1.000000 1.000000 1.000000
395 0.001650 0.992132 0.992127 1.358263 1.357739 1.000000 1.000000 1.000000
396 0.001650 0.992130 0.992126 1.358251 1.357735 1.000000 1.000000 1.000000
397 0.001650 0.992128 0.992123 1.358253 1.357726 1.000000 1.000000 1.000000
398 0.001650 0.992129 0.992126 1.358252 1.357734 1.000000 1.000000 1.000000
399 0.001650 0.992131 0.992128 1.358259 1.357740 1.000000 1.000000 1.000000
400 0.001650 0.992129 0.992128 1.358244 1.357740 1.000000 1.000000 1.000000
401 0.001650 0.992132 0.992126 1.358262 1.357733 1.000000 1.000000 1.000000
402 0.001650 0.992131 0.992123 1.358261 1.357726 1.000000 1.000000 1.000000
403 0.001650 0.992130 0.992127 1.358252 1.357739 1.000000 1.000000 1.000000
404 0.001650 0.992131 0.992124 1.358262 1.357729 1.000000 1.000000 1.000000
405 0.001650 0.992129 0.992128 1.358247 1.357740 1.000000 1.000000 1.000000
406 0.001650 0.992131 0.992127 1.358261 1.357737 1.000000 1.000000 1.000000
407 0.001650 0.992131 0.992125 1.358259 1.357733 1.000000 1.000000 1.000000
408 0.001650 0.992127 0.992122 1.358248 1.357721 1.000000 1.000000 1.000000
409 0.001650 0.992129 0.992127 1.358248 1.357737 1.000000 1.000000 1.000000
410 0.001650 0.992130 0.992126 1.358256 1.357734 1.000000 1.000000 1.000000
411 0.001650 0.992131 0.992128 1.358255 1.357741 1.000000 1.000000 1.000000
412 0.001650 0.992129 0.992126 1.358244 1.357736 1.000000 1.000000 1.000000
413 0.001650 0.992127 0.992125 1.358242 1.357731 1.000000 1.000000 1.000000
414 0.001650 0.992130 0.992127 1.358256 1.357737 1.000000 1.000000 1.000000
415 0.001650 0.992131 0.992127 1.358261 1.357737 1.000000 1.000000 1.000000
416 0.001650 0.992130 0.992127 1.358254 1.357737 1.000000 1.000000 1.000000
417 0.001650 0.992128 0.992125 1.358243 1.357733 1.000000 1.000000 1.000000
418 0.001650 0.992129 0.992125 1.358252 1.357733 1.000000 1.000000 1.000000
419 0.001650 0.992130 0.992126 1.358256 1.357734 1.000000 1.000000 1.000000
420 0.001650 0.992131 0.992128 1.358258 1.357742 1.000000 1.000000 1.000000
421 0.001714 0.991823 0.991819 1.357316 1.356776 1.000000 1.000000 1.000000
422 0.001714 0.991823 0.991820 1.357315 1.356778 1.000000 1.000000 1.000000
423 0.001714 0.991822 0.991816 1.357306 1.356766 1.000000 1.000000 1.000000
424 0.001714 0.991823 0.991817 1.357317 1.356767 1.000000 1.000000 1.000000
425 0.001714 0.991824 0.991820 1.357316 1.356779 1.000000 1.000000 1.000000
426 0.001714 0.991824 0.991819 1.357321 1.356775 1.000000 1.000000 1.000000
427 0.001714 0.991825 0.991820 1.357324 1.356778 1.000000 1.000000 1.000000
428 0.001714 0.991823 0.991820 1.357313 1.356776 1.000000 1.000000 1.000000
429 0.001714 0.991824 0.991820 1.357318 1.356778 1.000000 1.000000 1.000000
430 0.001714 0.991824 0.991818 1.357314 1.356773 1.000000 1.000000 1.000000
431 0.001714 0.991824 0.991818 1.357318 1.356771 1.000000 1.000000 1.000000
432 0.001714 0.991822 0.991817 1.357305 1.356769 1.000000 1.000000 1.000000
433 0.001714 0.991823 0.991819 1.357314 1.356775 1.000000 1.000000 1.000000
434 0.001714 0.991824 0.991818 1.357321 1.356772 1.000000 1.000000 1.000000
435 0.001714 0.991822 0.991820 1.357305 1.356777 1.000000 1.000000 1.000000
436 0.001714 0.991823 0.991818 1.357311 1.356773 1.000000 1.000000 1.000000
437 0.001714 0.991824 0.991818 1.357317 1.356773 1.000000 1.000000 1.000000
438 0.001714 0.991824 0.991820 1.357319 1.356777 1.000000 1.000000 1.000000
439 0.001714 0.991823 0.991815 1.357314 1.356762 1.000000 1.000000 1.000000
440 0.001714 0.991824 0.991818 1.357317 1.356771 1.000000 1.000000 1.000000
441 0.001714 0.991822 0.991818 1.357312 1.356773 1.000000 1.000000 1.000000
442 0.001714 0.991822 0.991818 1.357313 1.356772 1.000000 1.000000 1.000000
443 0.001714 0.991824 0.991819 1.357320 1.356774 1.000000 1.000000 1.000000
444 0.001714 0.991823 0.991820 1.357311 1.356779 1.000000 1.000000 1.000000
445 0.001714 0.991825 0.991821 1.357325 1.356780 1.000000 1.000000 1.000000
446 0.001714 0.991824 0.991821 1.357320 1.356780 1.000000 1.000000 1.000000
447 0.001714 0.991824 0.991819 1.357319 1.356774 1.000000 1.000000 1.000000
448 0.001714 0.991822 0.991818 1.357307 1.356770 1.000000 1.000000 1.000000
449 0.001714 0.991825 0.991821 1.357321 1.356780 1.000000 1.000000 1.000000
450 0.001714 0.991824 0.991819 1.357319 1.356775 1.000000 1.000000 1.000000
451 0.001782 0.991503 0.991501 1.356339 1.355785 0.999997 1.000000 1.000000
452 0.001782 0.991502 0.991501 1.356335 1.355784 0.999997 1.000000 1.000000
453 0.001782 0.991503 0.991499 1.356344 1.355780 0.999997 1.000000 1.000000
454 0.001782 0.991502 0.991499 1.356339 1.355780 0.999997 1.000000 1.000000
455 0.001782 0.991498 0.991497 1.356326 1.355772 0.999997 1.000000 1.000000
456 0.001782 0.991500 0.991496 1.356333 1.355769 0.999997 1.000000 1.000000
457 0.001782 0.991503 0.991502 1.356341 1.355788 0.999997 1.000000 1.000000
458 0.001782 0.991499 0.991495 1.356330 1.355767 0.999997 1.000000 1.000000
459 0.001782 0.991497 0.991500 1.356310 1.355782 0.999997 1.000000 1.000000
460 0.001782 0.991502 0.991499 1.356335 1.355779 0.999997 1.000000 1.000000
461 0.001782 0.991503 0.991501 1.356343 1.355786 0.999997 1.000000 1.000000
462 0.001782 0.991502 0.991500 1.356339 1.355781 0.999997 1.000000 1.000000
463 0.001782 0.991501 0.991500 1.356335 1.355782 0.999997 1.000000 1.000000
464 0.001782 0.991498 0.991499 1.356317 1.355780 0.999997 1.000000 1.000000
465 0.001782 0.991503 0.991500 1.356342 1.355782 0.999997 1.000000 1.000000
466 0.001782 0.991502 0.991502 1.356335 1.355789 0.999997 1.000000 1.000000
467 0.001782 0.991499 0.991497 1.356330 1.355773 0.999997 1.000000 1.000000
468 0.001782 0.991502 0.991502 1.356334 1.355788 0.999997 1.000000 1.000000
469 0.001782 0.991502 0.991500 1.356340 1.355782 0.999997 1.000000 1.000000
470 0.001782 0.991499 0.991501 1.356320 1.355785 0.999997 1.000000 1.000000
471 0.001782 0.991503 0.991500 1.356341 1.355781 0.999997 1.000000 1.000000
472 0.001782 0.991500 0.991499 1.356324 1.355781 0.999997 1.000000 1.000000
473 0.001782 0.991503 0.991502 1.356343 1.355788 0.999997 1.000000 1.000000
474 0.001782 0.991499 0.991501 1.356321 1.355785 0.999997 1.000000 1.000000
475 0.001782 0.991501 0.991500 1.356335 1.355782 0.999997 1.000000 1.000000
476 0.001782 0.991502 0.991501 1.356340 1.355786 0.999997 1.000000 1.000000
477 0.001782 0.991503 0.991501 1.356342 1.355786 0.999997 1.000000 1.000000
478 0.001782 0.991502 0.991500 1.356339 1.355783 0.999997 1.000000 1.000000
479 0.001782 0.991503 0.991501 1.356343 1.355785 0.999997 1.000000 1.000000
480 0.001782 0.991502 0.991500 1.356340 1.355782 0.999997 1.000000 1.000000
481 0.001852 0.991171 0.991167 1.355335 1.354755 1.000000 1.000000 1.000000
482 0.001852 0.991173 0.991170 1.355339 1.354761 1.000000 1.000000 1.000000
483 0.001852 0.991175 0.991169 1.355350 1.354759 1.000000 1.000000 1.000000
484 0.001852 0.991172 0.991168 1.355338 1.354755 1.000000 1.000000 1.000000
485 0.001852 0.991174 0.991169 1.355344 1.354759 1.000000 1.000000 1.000000
486 0.001852 0.991174 0.991168 1.355344 1.354756 1.000000 1.000000 1.000000
487 0.001852 0.991174 0.991170 1.355343 1.354764 1.000000 1.000000 1.000000
488 0.001852 0.991174 0.991169 1.355349 1.354760 1.000000 1.000000 1.000000
489 0.001852 0.991173 0.991169 1.355341 1.354761 1.000000 1.000000 1.000000
490 0.001852 0.991174 0.991168 1.355344 1.354756 1.000000 1.000000 1.000000
491 0.001852 0.991175 0.991171 1.355349 1.354764 1.000000 1.000000 1.000000
492 0.001852 0.991175 0.991170 1.355349 1.354762 1.000000 1.000000 1.000000
493 0.001852 0.991174 0.991169 1.355344 1.354760 1.000000 1.000000 1.000000
494 0.001852 0.991175 0.991169 1.355352 1.354758 1.000000 1.000000 1.000000
495 0.001852 0.991173 0.991168 1.355335 1.354757 1.000000 1.000000 1.000000
496 0.001852 0.991171 0.991167 1.355335 1.354753 1.000000 1.000000 1.000000
497 0.001852 0.991173 0.991169 1.355342 1.354759 1.000000 1.000000 1.000000
498 0.001852 0.991175 0.991169 1.355350 1.354759 1.000000 1.000000 1.000000
499 0.001852 0.991172 0.991169 1.355331 1.354761 1.000000 1.000000 1.000000
500 0.001852 0.991175 0.991169 1.355352 1.354759 1.000000 1.000000 1.000000
501 0.001852 0.991174 0.991168 1.355344 1.354756 1.000000 1.000000 1.000000
502 0.001852 0.991175 0.991167 1.355351 1.354753 1.000000 1.000000 1.000000
503 0.001852 0.991174 0.991170 1.355343 1.354763 1.000000 1.000000 1.000000
504 0.001852 0.991174 0.991169 1.355348 1.354761 1.000000 1.000000 1.000000
505 0.001852 0.991175 0.991170 1.355346 1.354763 1.000000 1.000000 1.000000
506 0.001852 0.991172 0.991168 1.355336 1.354755 1.000000 1.000000 1.000000
507 0.001852 0.991174 0.991168 1.355342 1.354755 1.000000 1.000000 1.000000
508 0.001852 0.991175 0.991169 1.355349 1.354758 1.000000 1.000000 1.000000
509 0.001852 0.991169 0.991169 1.355317 1.354759 1.000000 1.000000 1.000000
510 0.001852 0.991174 0.991169 1.355347 1.354761 1.000000 1.000000 1.000000
511 0.001924 0.990829 0.990826 1.354299 1.353704 1.000000 1.000000 1.000000
512 0.001924 0.990830 0.990825 1.354313 1.353702 1.000000 1.000000 1.000000
513 0.001924 0.990831 0.990825 1.354315 1.353704 1.000000 1.000000 1.000000
514 0.001924 0.990830 0.990825 1.354313 1.353701 1.000000 1.000000 1.000000
515 0.001924 0.990831 0.990822 1.354314 1.353693 1.000000 1.000000 1.000000
516 0.001924 0.990828 0.990825 1.354301 1.353701 1.000000 1.000000 1.000000
517 0.001924 0.990829 0.990824 1.354308 1.353698 1.000000 1.000000 1.000000
518 0.001924 0.990830 0.990825 1.354309 1.353703 1.000000 1.000000 1.000000
519 0.001924 0.990831 0.990824 1.354314 1.353699 1.000000 1.000000 1.000000
520 0.001924 0.990829 0.990823 1.354305 1.353698 1.000000 1.000000 1.000000
521 0.001924 0.990828 0.990824 1.354306 1.353699 1.000000 1.000000 1.000000
522 0.001924 0.990831 0.990819 1.354313 1.353683 1.000000 1.000000 1.000000
523 0.001924 0.990828 0.990825 1.354294 1.353703 1.000000 1.000000 1.000000
524 0.001924 0.990831 0.990824 1.354317 1.353700 1.000000 1.000000 1.000000
525 0.001924 0.990829 0.990823 1.354307 1.353698 1.000000 1.000000 1.000000
526 0.001924 0.990831 0.990823 1.354313 1.353697 1.000000 1.000000 1.000000
527 0.001924 0.990830 0.990826 1.354307 1.353705 1.000000 1.000000 1.000000
528 0.001924 0.990827 0.990825 1.354289 1.353703 1.000000 1.000000 1.000000
529 0.001924 0.990829 0.990825 1.354304 1.353701 1.000000 1.000000 1.000000
530 0.001924 0.990830 0.990825 1.354305 1.353703 1.000000 1.000000 1.000000
531 0.001924 0.990830 0.990823 1.354311 1.353697 1.000000 1.000000 1.000000
532 0.001924 0.990830 0.990826 1.354309 1.353704 1.000000 1.000000 1.000000
533 0.001924 0.990830 0.990824 1.354312 1.353700 1.000000 1.000000 1.000000
534 0.001924 0.990829 0.990825 1.354305 1.353702 1.000000 1.000000 1.000000
535 0.001924 0.990828 0.990821 1.354299 1.353691 1.000000 1.000000 1.000000
536 0.001924 0.990831 0.990825 1.354313 1.353703 1.000000 1.000000 1.000000
537 0.001924 0.990830 0.990824 1.354312 1.353701 1.000000 1.000000 1.000000
538 0.001924 0.990828 0.990824 1.354298 1.353700 1.000000 1.000000 1.000000
539 0.001924 0.990830 0.990824 1.354314 1.353699 1.000000 1.000000 1.000000
540 0.001924 0.990832 0.990825 1.354318 1.353704 1.000000 1.000000 1.000000
541 0.002000 0.990473 0.990469 1.353243 1.352614 1.000000 1.000000 1.000000
542 0.002000 0.990474 0.990464 1.353243 1.352601 1.000000 1.000000 1.000000
543 0.002000 0.990471 0.990463 1.353229 1.352596 1.000000 1.000000 1.000000
544 0.002000 0.990473 0.990463 1.353243 1.352596 1.000000 1.000000 1.000000
545 0.002000 0.990469 0.990466 1.353225 1.352605 1.000000 1.000000 1.000000
546 0.002000 0.990471 0.990467 1.353235 1.352608 1.000000 1.000000 1.000000
547 0.002000 0.990474 0.990468 1.353244 1.352612 1.000000 1.000000 1.000000
548 0.002000 0.990473 0.990467 1.353244 1.352609 1.000000 1.000000 1.000000
549 0.002000 0.990471 0.990469 1.353230 1.352615 1.000000 1.000000 1.000000
550 0.002000 0.990472 0.990462 1.353241 1.352595 1.000000 1.000000 1.000000
551 0.002000 0.990474 0.990466 1.353248 1.352607 1.000000 1.000000 1.000000
552 0.002000 0.990473 0.990468 1.353241 1.352613 1.000000 1.000000 1.000000
553 0.002000 0.990471 0.990465 1.353238 1.352604 1.000000 1.000000 1.000000
554 0.002000 0.990470 0.990465 1.353232 1.352604 1.000000 1.000000 1.000000
555 0.002000 0.990471 0.990462 1.353237 1.352595 1.000000 1.000000 1.000000
556 0.002000 0.990471 0.990466 1.353228 1.352605 1.000000 1.000000 1.000000
557 0.002000 0.990471 0.990465 1.353236 1.352603 1.000000 1.000000 1.000000
558 0.002000 0.990473 0.990468 1.353243 1.352611 1.000000 1.000000 1.000000
559 0.002000 0.990469 0.990465 1.353225 1.352604 1.000000 1.000000 1.000000
560 0.002000 0.990473 0.990466 1.353244 1.352606 1.000000 1.000000 1.000000
561 0.002000 0.990475 0.990468 1.353249 1.352612 1.000000 1.000000 1.000000
562 0.002000 0.990472 0.990467 1.353240 1.352608 1.000000 1.000000 1.000000
563 0.002000 0.990471 0.990461 1.353235 1.352592 1.000000 1.000000 1.000000
564 0.002000 0.990472 0.990468 1.353239 1.352611 1.000000 1.000000 1.000000
565 0.002000 0.990469 0.990467 1.353217 1.352609 1.000000 1.000000 1.000000
566 0.002000 0.990473 0.990468 1.353245 1.352611 1.000000 1.000000 1.000000
567 0.002000 0.990470 0.990465 1.353227 1.352602 1.000000 1.000000 1.000000
568 0.002000 0.990473 0.990467 1.353245 1.352610 1.000000 1.000000 1.000000
569 0.002000 0.990472 0.990466 1.353240 1.352606 1.000000 1.000000 1.000000
570 0.002000 0.990473 0.990466 1.353245 1.352605 1.000000 1.000000 1.000000
571 0.002078 0.990103 0.990095 1.352144 1.351480 1.000000 1.000000 1.000000
572 0.002078 0.990097 0.990095 1.352110 1.351479 1.000000 1.000000 1.000000
573 0.002078 0.990101 0.990094 1.352136 1.351478 1.000000 1.000000 1.000000
574 0.002078 0.990101 0.990096 1.352135 1.351482 1.000000 1.000000 1.000000
575 0.002078 0.990101 0.990089 1.352137 1.351463 1.000000 1.000000 1.000000
576 0.002078 0.990104 0.990096 1.352147 1.351484 1.000000 1.000000 1.000000
577 0.002078 0.990101 0.990094 1.352138 1.351478 1.000000 1.000000 1.000000
578 0.002078 0.990101 0.990097 1.352133 1.351486 1.000000 1.000000 1.000000
579 0.002078 0.990101 0.990094 1.352137 1.351478 1.000000 1.000000 1.000000
580 0.002078 0.990101 0.990095 1.352140 1.351480 1.000000 1.000000 1.000000
581 0.002078 0.990102 0.990093 1.352140 1.351474 1.000000 1.000000 1.000000
582 0.002078 0.990100 0.990094 1.352127 1.351478 1.000000 1.000000 1.000000
583 0.002078 0.990099 0.990097 1.352123 1.351485 1.000000 1.000000 1.000000
584 0.002078 0.990101 0.990096 1.352138 1.351482 1.000000 1.000000 1.000000
585 0.002078 0.990099 0.990094 1.352132 1.351476 1.000000 1.000000 1.000000
586 0.002078 0.990100 0.990094 1.352129 1.351477 1.000000 1.000000 1.000000
587 0.002078 0.990102 0.990096 1.352140 1.351483 1.000000 1.000000 1.000000
588 0.002078 0.990098 0.990094 1.352120 1.351476 1.000000 1.000000 1.000000
589 0.002078 0.990100 0.990092 1.352125 1.351472 1.000000 1.000000 1.000000
590 0.002078 0.990096 0.990092 1.352108 1.351472 1.000000 1.000000 1.000000
591 0.002078 0.990100 0.990094 1.352133 1.351476 1.000000 1.000000 1.000000
592 0.002078 0.990100 0.990097 1.352125 1.351486 1.000000 1.000000 1.000000
593 0.002078 0.990099 0.990095 1.352125 1.351479 1.000000 1.000000 1.000000
594 0.002078 0.990099 0.990091 1.352128 1.351469 1.000000 1.000000 1.000000
